Year,Month,Product,State,Requirement(in' MT),Availability(in' MT)
2013-14,February,UREA,Dadra & Nagar Haveli,40.000,0.000
2013-14,February,DAP,Daman & Diu,0.000,0.000
2013-14,February,MAP,Daman & Diu,0.000,0.000
2013-14,February,MOP,Daman & Diu,0.000,0.000
2013-14,February,NPK,Daman & Diu,0.000,0.000
2013-14,February,SSP,Daman & Diu,0.000,0.000
2013-14,February,TSP,Daman & Diu,0.000,0.000
2013-14,February,UREA,Daman & Diu,0.000,0.000
2013-14,February,DAP,Delhi,50.000,0.000
2013-14,February,MAP,Delhi,0.000,0.000
2013-14,February,MOP,Delhi,100.000,0.000
2013-14,February,NPK,Delhi,0.000,0.000
2013-14,February,SSP,Delhi,50.000,0.000
2013-14,February,TSP,Delhi,0.000,0.000
2013-14,February,UREA,Delhi,200.000,0.000
2013-14,February,DAP,Goa,100.000,50.800
2013-14,February,MAP,Goa,0.000,0.000
2013-14,February,MOP,Goa,100.000,0.000
2013-14,February,NPK,Goa,600.000,39.500
2013-14,February,SSP,Goa,0.000,0.000
2013-14,February,TSP,Goa,0.000,0.000
2013-14,February,UREA,Goa,600.000,40.000
2013-14,February,DAP,Gujarat,"15,000.000","18,759.602"
2013-14,February,MAP,Gujarat,0.000,0.000
2013-14,February,MOP,Gujarat,"5,000.000","3,150.400"
2013-14,February,NPK,Gujarat,"27,700.000","16,926.422"
2013-14,February,SSP,Gujarat,"10,000.000","3,315.450"
2013-14,February,TSP,Gujarat,0.000,"6,313.850"
2013-14,February,UREA,Gujarat,"1,00,000.000","6,081.875"
2013-14,February,DAP,Harayana,0.000,"9,610.290"
2013-14,February,MAP,Harayana,0.000,0.000
2013-14,February,MOP,Harayana,"1,000.000","3,264.600"
2013-14,February,NPK,Harayana,"2,000.000",443.200
2013-14,February,SSP,Harayana,"10,000.000","7,266.700"
2013-14,February,TSP,Harayana,0.000,0.000
2013-14,February,UREA,Harayana,"95,000.000","3,101.450"
2013-14,February,DAP,Himachal Pradesh,0.000,0.000
2013-14,February,MAP,Himachal Pradesh,0.000,0.000
2013-14,February,MOP,Himachal Pradesh,0.000,1.000
2013-14,February,NPK,Himachal Pradesh,"2,500.000",80.800
2013-14,February,SSP,Himachal Pradesh,600.000,393.300
2013-14,February,TSP,Himachal Pradesh,0.000,0.000
2013-14,February,UREA,Himachal Pradesh,"2,500.000",209.250
2013-14,February,DAP,Jammu & Kashmir,"7,560.000","8,518.400"
2013-14,February,MAP,Jammu & Kashmir,0.000,0.000
2013-14,February,MOP,Jammu & Kashmir,"3,000.000","4,489.950"
2013-14,February,NPK,Jammu & Kashmir,0.000,0.000
2013-14,February,SSP,Jammu & Kashmir,"1,140.000",56.800
2013-14,February,TSP,Jammu & Kashmir,0.000,0.000
2013-14,February,UREA,Jammu & Kashmir,"15,510.000","1,891.800"
2013-14,February,DAP,Jharkhand,"2,500.000","4,177.900"
2013-14,February,MAP,Jharkhand,0.000,0.000
2013-14,February,MOP,Jharkhand,"1,000.000","2,117.200"
2013-14,February,NPK,Jharkhand,"2,500.000","1,568.500"
2013-14,February,SSP,Jharkhand,"5,000.000",94.650
2013-14,February,TSP,Jharkhand,0.000,0.000
2013-14,February,UREA,Jharkhand,"6,350.000","7,253.150"
2013-14,February,DAP,Karnataka,"32,000.000","34,027.115"
2013-14,February,MAP,Karnataka,0.000,0.000
2013-14,February,MOP,Karnataka,"39,000.000","20,812.868"
2013-14,February,NPK,Karnataka,"1,18,000.000","1,29,070.612"
2013-14,February,SSP,Karnataka,"15,900.000","2,401.750"
2013-14,February,TSP,Karnataka,0.000,"11,905.400"
2013-14,February,UREA,Karnataka,"1,08,000.000","59,750.707"
2013-14,February,DAP,Kerala,500.000,"1,288.300"
2013-14,February,MAP,Kerala,0.000,0.000
2013-14,February,MOP,Kerala,"4,500.000","3,661.915"
2013-14,February,NPK,Kerala,"9,000.000","17,653.818"
2013-14,February,SSP,Kerala,"1,000.000",0.000
2013-14,February,TSP,Kerala,0.000,"3,156.750"
2013-14,February,UREA,Kerala,"7,500.000","2,522.750"
2013-14,February,DAP,Lakshadweep,0.000,0.000
2013-14,February,MAP,Lakshadweep,0.000,0.000
2013-14,February,MOP,Lakshadweep,0.000,0.000
2013-14,February,NPK,Lakshadweep,0.000,0.000
2013-14,February,SSP,Lakshadweep,0.000,0.000
2013-14,February,TSP,Lakshadweep,0.000,0.000
2013-14,February,UREA,Lakshadweep,0.000,0.000
2013-14,February,DAP,Madhya Pradesh,"7,500.000","1,17,708.450"
2013-14,February,MAP,Madhya Pradesh,0.000,0.000
2013-14,February,MOP,Madhya Pradesh,800.000,"12,813.350"
2013-14,February,NPK,Madhya Pradesh,"3,000.000","27,511.200"
2013-14,February,SSP,Madhya Pradesh,"15,200.000","1,36,497.051"
2013-14,February,TSP,Madhya Pradesh,0.000,"8,443.850"
2013-14,February,UREA,Madhya Pradesh,"25,000.000","18,400.800"
2013-14,February,DAP,Maharastra,"69,200.000","46,238.187"
2013-14,February,MAP,Maharastra,0.000,0.000
2013-14,February,MOP,Maharastra,"30,000.000","41,196.682"
2013-14,February,NPK,Maharastra,"1,07,500.000","1,01,291.150"
2013-14,February,SSP,Maharastra,"1,08,300.000","23,088.561"
2013-14,February,TSP,Maharastra,0.000,0.000
2013-14,February,UREA,Maharastra,"1,93,500.000","39,681.409"
2013-14,February,DAP,Manipur,500.000,0.000
2013-14,February,MAP,Manipur,0.000,0.000
2013-14,February,MOP,Manipur,250.000,0.000
2013-14,February,NPK,Manipur,0.000,0.000
2013-14,February,SSP,Manipur,"1,000.000",0.000
2013-14,February,TSP,Manipur,0.000,0.000
2013-14,February,UREA,Manipur,"1,500.000",0.000
2013-14,February,DAP,Megalaya,500.000,200.000
2013-14,February,MAP,Megalaya,0.000,0.000
2013-14,February,MOP,Megalaya,500.000,0.000
2013-14,February,NPK,Megalaya,0.000,0.000
2013-14,February,SSP,Megalaya,500.000,0.000
2013-14,February,TSP,Megalaya,0.000,0.000
2013-14,February,UREA,Megalaya,"1,500.000",0.000
2013-14,February,DAP,Mizoram,200.000,0.000
2013-14,February,MAP,Mizoram,0.000,0.000
2013-14,February,MOP,Mizoram,200.000,0.000
2013-14,February,NPK,Mizoram,0.000,0.000
2013-14,February,SSP,Mizoram,200.000,0.000
2013-14,February,TSP,Mizoram,0.000,0.000
2013-14,February,UREA,Mizoram,200.000,0.000
2013-14,February,DAP,Nagaland,100.000,30.000
2013-14,February,MAP,Nagaland,0.000,0.000
2013-14,February,MOP,Nagaland,50.000,0.000
2013-14,February,NPK,Nagaland,50.000,10.000
2013-14,February,SSP,Nagaland,50.000,0.000
2013-14,February,TSP,Nagaland,0.000,0.000
2013-14,February,UREA,Nagaland,100.000,0.000
2013-14,February,DAP,Odisha,"18,410.000","13,329.800"
2013-14,February,MAP,Odisha,0.000,0.000
2013-14,February,MOP,Odisha,"16,350.000","9,715.200"
2013-14,February,NPK,Odisha,"30,430.000","10,112.100"
2013-14,February,SSP,Odisha,"25,110.000","1,270.100"
2013-14,February,TSP,Odisha,0.000,0.000
2013-14,February,UREA,Odisha,"53,260.000","33,336.450"
2013-14,February,DAP,Pondicherry,500.000,0.000
2013-14,February,MAP,Pondicherry,0.000,0.000
2013-14,February,MOP,Pondicherry,200.000,66.000
2013-14,February,NPK,Pondicherry,"1,500.000",576.900
2013-14,February,SSP,Pondicherry,250.000,65.000
2013-14,February,TSP,Pondicherry,0.000,0.000
2013-14,February,UREA,Pondicherry,"2,600.000",13.000
2013-14,February,DAP,Punjab,"10,000.000","42,945.250"
2013-14,February,MAP,Punjab,0.000,0.000
2013-14,February,MOP,Punjab,"2,000.000","9,947.200"
2013-14,February,NPK,Punjab,"2,500.000","1,228.700"
2013-14,February,SSP,Punjab,"12,000.000","8,056.200"
2013-14,February,TSP,Punjab,0.000,"3,355.300"
2013-14,February,UREA,Punjab,"70,000.000","8,207.900"
2013-14,February,DAP,Rajasthan,"63,500.000","23,482.465"
2013-14,February,MAP,Rajasthan,0.000,0.000
2013-14,February,MOP,Rajasthan,500.000,"3,231.050"
2013-14,February,NPK,Rajasthan,"3,550.000",761.850
2013-14,February,SSP,Rajasthan,"31,080.000","26,597.650"
2013-14,February,TSP,Rajasthan,0.000,"3,526.250"
2013-14,February,UREA,Rajasthan,"1,00,000.000","43,293.900"
2013-14,February,DAP,Sikkim,0.000,0.000
2013-14,February,MAP,Sikkim,0.000,0.000
2013-14,February,MOP,Sikkim,0.000,0.000
2013-14,February,NPK,Sikkim,0.000,0.000
2013-14,February,SSP,Sikkim,0.000,0.000
2013-14,February,TSP,Sikkim,0.000,0.000
2013-14,February,UREA,Sikkim,0.000,0.000
2013-14,February,DAP,Tamil Nadu,"17,670.000","15,700.550"
2013-14,February,MAP,Tamil Nadu,0.000,0.000
2013-14,February,MOP,Tamil Nadu,"25,190.000","3,951.599"
2013-14,February,NPK,Tamil Nadu,"42,560.000","39,287.570"
2013-14,February,SSP,Tamil Nadu,"13,950.000","3,704.250"
2013-14,February,TSP,Tamil Nadu,0.000,0.000
2013-14,February,UREA,Tamil Nadu,"63,210.000","13,788.350"
2013-14,February,DAP,Tripura,0.000,115.250
2013-14,February,MAP,Tripura,0.000,0.000
2013-14,February,MOP,Tripura,800.000,-54.600
2013-14,February,NPK,Tripura,0.000,125.250
2013-14,February,SSP,Tripura,"2,650.000",935.000
2013-14,February,TSP,Tripura,0.000,0.000
2013-14,February,UREA,Tripura,"4,450.000",0.000
2013-14,February,DAP,Uttar Pradesh,"30,000.000","2,62,149.800"
2013-14,February,MAP,Uttar Pradesh,0.000,0.000
2013-14,February,MOP,Uttar Pradesh,0.000,"15,054.000"
2013-14,February,NPK,Uttar Pradesh,"30,000.000","53,452.300"
2013-14,February,SSP,Uttar Pradesh,"50,000.000","19,997.304"
2013-14,February,TSP,Uttar Pradesh,0.000,"16,125.250"
2013-14,February,UREA,Uttar Pradesh,"4,75,000.000","55,756.200"
2013-14,February,DAP,Uttaranchal,"2,000.000","55,756.200"
2013-14,February,UREA,Uttaranchal,0.000,0.000
2013-14,February,MOP,Uttaranchal,0.000,0.000
2013-14,February,NPK,Uttaranchal,"2,000.000","5,769.450"
2013-14,February,SSP,Uttaranchal,0.000,0.000
2013-14,February,TSP,Uttaranchal,0.000,0.000
2013-14,February,UREA,Uttaranchal,"18,000.000","2,582.600"
2013-14,February,DAP,West Bengal,"39,000.000","18,968.715"
2013-14,February,MAP,West Bengal,0.000,0.000
2013-14,February,MOP,West Bengal,"33,000.000","29,841.850"
2013-14,February,NPK,West Bengal,"71,300.000","62,841.470"
2013-14,February,SSP,West Bengal,"59,100.000","10,120.550"
2013-14,February,TSP,West Bengal,0.000,"7,377.550"
2013-14,February,UREA,West Bengal,"1,72,500.000","34,462.878"
2013-14,March,DAP,Andaman & Nicobar,0.000,0.000
2013-14,March,MAP,Andaman & Nicobar,0.000,0.000
2013-14,March,MOP,Andaman & Nicobar,0.000,0.000
2013-14,March,NPK,Andaman & Nicobar,0.000,0.000
2013-14,March,SSP,Andaman & Nicobar,0.000,0.000
2013-14,March,TSP,Andaman & Nicobar,0.000,0.000
2013-14,March,UREA,Andaman & Nicobar,0.000,0.000
2013-14,March,DAP,Andhra Pradesh,"50,000.000","47,040.050"
2013-14,March,MAP,Andhra Pradesh,0.000,0.000
2013-14,March,MOP,Andhra Pradesh,"29,900.000","64,072.240"
2013-14,March,NPK,Andhra Pradesh,"1,00,000.000","1,44,504.608"
2013-14,March,SSP,Andhra Pradesh,"50,000.000","8,121.036"
2013-14,March,TSP,Andhra Pradesh,0.000,0.000
2013-14,March,UREA,Andhra Pradesh,"1,50,000.000","25,832.000"
2013-14,March,DAP,Arunachal Pradesh,100.000,0.000
2013-14,March,MAP,Arunachal Pradesh,0.000,0.000
2013-14,March,MOP,Arunachal Pradesh,50.000,0.000
2013-14,March,NPK,Arunachal Pradesh,0.000,0.000
2013-14,March,SSP,Arunachal Pradesh,50.000,0.000
2013-14,March,TSP,Arunachal Pradesh,0.000,0.000
2013-14,March,UREA,Arunachal Pradesh,100.000,0.000
2013-14,March,DAP,Assam,"4,550.000","4,330.050"
2013-14,March,MAP,Assam,0.000,0.000
2013-14,March,MOP,Assam,"8,450.000","14,999.950"
2013-14,March,NPK,Assam,"2,600.000","1,382.050"
2013-14,March,SSP,Assam,"10,400.000","2,529.300"
2013-14,March,TSP,Assam,0.000,0.000
2013-14,March,UREA,Assam,"26,000.000","3,564.850"
2013-14,March,DAP,Bihar,"10,000.000","26,929.600"
2013-14,March,MAP,Bihar,0.000,0.000
2013-14,March,MOP,Bihar,"5,000.000","11,327.000"
2013-14,March,NPK,Bihar,"8,000.000","24,089.500"
2013-14,March,SSP,Bihar,"7,500.000","7,649.250"
2013-14,March,TSP,Bihar,0.000,"7,673.750"
2013-14,March,UREA,Bihar,"1,00,000.000","21,690.400"
2013-14,March,DAP,Chandigarh,0.000,0.000
2013-14,March,MAP,Chandigarh,0.000,0.000
2013-14,March,MOP,Chandigarh,0.000,0.000
2013-14,March,NPK,Chandigarh,0.000,0.000
2013-14,March,SSP,Chandigarh,0.000,0.000
2013-14,March,TSP,Chandigarh,0.000,0.000
2013-14,March,UREA,Chandigarh,0.000,0.000
2013-14,March,DAP,Chattishgarh,"50,000.000","42,141.150"
2013-14,March,MAP,Chattishgarh,0.000,0.000
2013-14,March,MOP,Chattishgarh,"2,750.000","19,201.100"
2013-14,March,NPK,Chattishgarh,"5,000.000","5,385.650"
2013-14,March,SSP,Chattishgarh,"8,000.000","25,716.205"
2013-14,March,TSP,Chattishgarh,0.000,"3,858.650"
2013-14,March,UREA,Chattishgarh,"12,000.000","10,897.000"
2013-14,March,DAP,Dadra & Nagar Haveli,20.000,1.300
2013-14,March,MAP,Dadra & Nagar Haveli,0.000,0.000
2013-14,March,MOP,Dadra & Nagar Haveli,0.000,0.000
2013-14,March,NPK,Dadra & Nagar Haveli,0.000,0.000
2013-14,March,SSP,Dadra & Nagar Haveli,0.000,0.000
2013-14,March,TSP,Dadra & Nagar Haveli,0.000,0.000
2013-14,March,UREA,Dadra & Nagar Haveli,40.000,0.000
2013-14,March,DAP,Daman & Diu,0.000,0.000
2013-14,March,MAP,Daman & Diu,0.000,0.000
2013-14,March,MOP,Daman & Diu,0.000,0.000
2013-14,March,NPK,Daman & Diu,0.000,0.000
2013-14,March,SSP,Daman & Diu,0.000,0.000
2013-14,March,TSP,Daman & Diu,0.000,0.000
2013-14,March,UREA,Daman & Diu,0.000,0.000
2013-14,March,DAP,Delhi,0.000,0.000
2013-14,March,MAP,Delhi,0.000,0.000
2013-14,March,MOP,Delhi,50.000,0.000
2013-14,March,NPK,Delhi,0.000,0.000
2013-14,March,SSP,Delhi,0.000,0.000
2013-14,March,TSP,Delhi,0.000,0.000
2013-14,March,UREA,Delhi,100.000,0.000
2013-14,March,DAP,Goa,50.000,28.800
2013-14,March,MAP,Goa,0.000,0.000
2013-14,March,MOP,Goa,50.000,21.000
2013-14,March,NPK,Goa,260.000,5.500
2013-14,March,SSP,Goa,0.000,0.000
2013-14,March,TSP,Goa,0.000,0.000
2013-14,March,UREA,Goa,100.000,6.000
2013-14,March,DAP,Gujarat,"20,000.000","15,056.418"
2013-14,March,MAP,Gujarat,0.000,0.000
2013-14,March,MOP,Gujarat,"7,000.000","26,691.500"
2013-14,March,NPK,Gujarat,"25,400.000","22,985.045"
2013-14,March,SSP,Gujarat,"9,000.000","3,303.150"
2013-14,March,TSP,Gujarat,0.000,"6,313.850"
2013-14,March,UREA,Gujarat,"70,000.000","13,130.965"
2013-14,March,DAP,Harayana,0.000,"9,414.600"
2013-14,March,MAP,Harayana,0.000,0.000
2013-14,March,MOP,Harayana,"1,000.000","2,504.600"
2013-14,March,NPK,Harayana,"1,000.000",415.800
2013-14,March,SSP,Harayana,"10,000.000","9,511.900"
2013-14,March,TSP,Harayana,0.000,0.000
2013-14,March,UREA,Harayana,"50,000.000","12,651.200"
2013-14,March,DAP,Himachal Pradesh,0.000,0.000
2013-14,March,MAP,Himachal Pradesh,0.000,0.000
2013-14,March,MOP,Himachal Pradesh,0.000,872.350
2013-14,March,NPK,Himachal Pradesh,0.000,"1,114.400"
2013-14,March,SSP,Himachal Pradesh,200.000,232.800
2013-14,March,TSP,Himachal Pradesh,0.000,0.000
2013-14,March,UREA,Himachal Pradesh,"2,500.000","71,800.000"
2013-14,March,DAP,Jammu & Kashmir,"10,130.000","8,296.100"
2013-14,March,MAP,Jammu & Kashmir,0.000,0.000
2013-14,March,MOP,Jammu & Kashmir,"4,500.000","2,843.600"
2013-14,March,NPK,Jammu & Kashmir,0.000,11.000
2013-14,March,SSP,Jammu & Kashmir,"1,530.000",56.800
2013-14,March,TSP,Jammu & Kashmir,0.000,0.000
2013-14,March,UREA,Jammu & Kashmir,"19,250.000","3,389.650"
2013-14,March,DAP,Jharkhand,"2,500.000","5,013.750"
2013-14,March,MAP,Jharkhand,0.000,0.000
2013-14,March,MOP,Jharkhand,0.000,"2,100.200"
2013-14,March,NPK,Jharkhand,"2,500.000","1,567.950"
2013-14,March,SSP,Jharkhand,"5,000.000",243.700
2013-14,March,TSP,Jharkhand,0.000,0.000
2013-14,March,UREA,Jharkhand,"6,350.000","6,716.550"
2013-14,March,DAP,Karnataka,"29,000.000","36,074.828"
2013-14,March,MAP,Karnataka,0.000,0.000
2013-14,March,MOP,Karnataka,"33,000.000","26,233.068"
2013-14,March,NPK,Karnataka,"1,02,000.000","1,29,502.257"
2013-14,March,SSP,Karnataka,"15,500.000","2,656.350"
2013-14,March,TSP,Karnataka,0.000,"11,905.400"
2013-14,March,UREA,Karnataka,"97,000.000","47,304.224"
2013-14,March,DAP,Kerala,400.000,623.650
2013-14,March,MAP,Kerala,0.000,0.000
2013-14,March,MOP,Kerala,"4,500.000","8,306.215"
2013-14,March,NPK,Kerala,"7,150.000","18,845.918"
2013-14,March,SSP,Kerala,810.000,0.000
2013-14,March,TSP,Kerala,0.000,"3,156.750"
2013-14,March,UREA,Kerala,"7,500.000","1,550.000"
2013-14,March,DAP,Lakshadweep,0.000,0.000
2013-14,March,MAP,Lakshadweep,0.000,0.000
2013-14,March,MOP,Lakshadweep,0.000,0.000
2013-14,March,NPK,Lakshadweep,0.000,0.000
2013-14,March,SSP,Lakshadweep,0.000,0.000
2013-14,March,TSP,Lakshadweep,0.000,0.000
2013-14,March,UREA,Lakshadweep,0.000,0.000
2013-14,March,DAP,Madhya Pradesh,"2,500.000","1,57,846.750"
2013-14,March,MAP,Madhya Pradesh,0.000,0.000
2013-14,March,MOP,Madhya Pradesh,400.000,"19,965.800"
2013-14,March,NPK,Madhya Pradesh,"1,000.000","34,703.400"
2013-14,March,SSP,Madhya Pradesh,"7,600.000","1,44,501.801"
2013-14,March,TSP,Madhya Pradesh,0.000,"8,443.850"
2013-14,March,UREA,Madhya Pradesh,"12,500.000","21,602.450"
2013-14,March,DAP,Maharastra,"58,600.000","26,412.132"
2013-14,March,MAP,Maharastra,0.000,0.000
2013-14,March,MOP,Maharastra,"25,000.000","42,582.882"
2013-14,March,NPK,Maharastra,"84,300.000","94,771.610"
2013-14,March,SSP,Maharastra,"91,000.000","19,970.296"
2013-14,March,TSP,Maharastra,0.000,0.000
2013-14,March,UREA,Maharastra,"1,60,000.000","47,283.309"
2013-14,March,DAP,Manipur,500.000,0.000
2013-14,March,MAP,Manipur,0.000,0.000
2013-14,March,MOP,Manipur,250.000,0.000
2013-14,March,NPK,Manipur,0.000,0.000
2013-14,March,SSP,Manipur,"1,000.000",0.000
2013-14,March,TSP,Manipur,0.000,0.000
2013-14,March,UREA,Manipur,"1,500.000",0.000
2013-14,March,DAP,Megalaya,500.000,100.000
2013-14,March,MAP,Megalaya,0.000,0.000
2013-14,March,MOP,Megalaya,200.000,0.000
2013-14,March,NPK,Megalaya,0.000,0.000
2013-14,March,SSP,Megalaya,500.000,0.000
2013-14,March,TSP,Megalaya,0.000,0.000
2013-14,March,UREA,Megalaya,"1,000.000","1,500.000"
2013-14,March,DAP,Mizoram,0.000,0.000
2013-14,March,MAP,Mizoram,0.000,0.000
2013-14,March,MOP,Mizoram,0.000,0.000
2013-14,March,NPK,Mizoram,0.000,0.000
2013-14,March,SSP,Mizoram,200.000,0.000
2013-14,March,TSP,Mizoram,0.000,0.000
2013-14,March,UREA,Mizoram,400.000,0.000
2013-14,March,DAP,Nagaland,100.000,20.000
2013-14,March,MAP,Nagaland,0.000,0.000
2013-14,March,MOP,Nagaland,50.000,0.000
2013-14,March,NPK,Nagaland,50.000,0.000
2013-14,March,SSP,Nagaland,50.000,0.000
2013-14,March,TSP,Nagaland,0.000,0.000
2013-14,March,UREA,Nagaland,100.000,0.000
2013-14,March,DAP,Odisha,"11,680.000","5,309.600"
2013-14,March,MAP,Odisha,0.000,0.000
2013-14,March,MOP,Odisha,"8,460.000","16,652.900"
2013-14,March,NPK,Odisha,"17,650.000","5,405.850"
2013-14,March,SSP,Odisha,"14,560.000","1,701.850"
2013-14,March,TSP,Odisha,0.000,0.000
2013-14,March,UREA,Odisha,"50,680.000","24,094.000"
2013-14,March,DAP,Pondicherry,450.000,0.000
2013-14,March,MAP,Pondicherry,0.000,0.000
2013-14,March,MOP,Pondicherry,300.000,212.000
2013-14,March,NPK,Pondicherry,"2,050.000",124.000
2013-14,March,SSP,Pondicherry,200.000,25.000
2013-14,March,TSP,Pondicherry,0.000,0.000
2013-14,March,UREA,Pondicherry,"3,000.000",13.000
2013-14,March,DAP,Punjab,"10,000.000","25,820.850"
2013-14,March,MAP,Punjab,0.000,0.000
2013-14,March,MOP,Punjab,"2,000.000","8,512.550"
2013-14,March,NPK,Punjab,"2,500.000",704.150
2013-14,March,SSP,Punjab,"12,000.000","7,583.800"
2013-14,March,TSP,Punjab,0.000,"3,355.300"
2013-14,March,UREA,Punjab,"70,000.000","7,252.450"
2013-14,March,DAP,Rajasthan,"25,800.000","19,287.365"
2013-14,March,MAP,Rajasthan,0.000,0.000
2013-14,March,MOP,Rajasthan,"2,000.000","2,833.550"
2013-14,March,NPK,Rajasthan,"8,860.000","1,608.200"
2013-14,March,SSP,Rajasthan,"45,000.000","30,345.800"
2013-14,March,TSP,Rajasthan,0.000,"3,526.250"
2013-14,March,UREA,Rajasthan,"45,000.000","22,495.250"
2013-14,March,DAP,Sikkim,0.000,0.000
2013-14,March,MAP,Sikkim,0.000,0.000
2013-14,March,MOP,Sikkim,0.000,0.000
2013-14,March,NPK,Sikkim,0.000,0.000
2013-14,March,SSP,Sikkim,0.000,0.000
2013-14,March,TSP,Sikkim,0.000,0.000
2013-14,March,UREA,Sikkim,0.000,0.000
2013-14,March,DAP,Tamil Nadu,"11,880.000","13,069.800"
2013-14,March,MAP,Tamil Nadu,0.000,0.000
2013-14,March,MOP,Tamil Nadu,"20,730.000","25,291.549"
2013-14,March,NPK,Tamil Nadu,"35,020.000","36,706.720"
2013-14,March,SSP,Tamil Nadu,"12,050.000","2,732.350"
2013-14,March,TSP,Tamil Nadu,0.000,0.000
2013-14,March,UREA,Tamil Nadu,"44,000.000","4,972.200"
2013-14,March,DAP,Tripura,0.000,84.250
2013-14,March,MAP,Tripura,0.000,0.000
2013-14,March,MOP,Tripura,0.000,0.000
2013-14,March,NPK,Tripura,0.000,102.250
2013-14,March,SSP,Tripura,"1,650.000","3,348.000"
2013-14,March,TSP,Tripura,0.000,0.000
2013-14,March,UREA,Tripura,"2,650.000",0.000
2013-14,March,DAP,Uttar Pradesh,"20,000.000","2,61,290.100"
2013-14,March,MAP,Uttar Pradesh,0.000,0.000
2013-14,March,MOP,Uttar Pradesh,0.000,"19,245.000"
2013-14,March,NPK,Uttar Pradesh,"20,000.000","48,372.650"
2013-14,March,SSP,Uttar Pradesh,"50,000.000","23,252.404"
2013-14,March,TSP,Uttar Pradesh,0.000,"16,125.250"
2013-14,March,UREA,Uttar Pradesh,"25,000.000","92,650.350"
2013-14,March,DAP,Uttaranchal,"1,000.000","1,102.950"
2013-14,March,MAP,Uttaranchal,0.000,0.000
2013-14,March,MOP,Uttaranchal,0.000,0.000
2013-14,March,NPK,Uttaranchal,"1,000.000","3,739.600"
2013-14,March,SSP,Uttaranchal,0.000,77.000
2013-14,March,TSP,Uttaranchal,0.000,0.000
2013-14,March,UREA,Uttaranchal,"7,000.000","1,861.850"
2013-14,March,DAP,West Bengal,"40,500.000","14,477.615"
2013-14,March,MAP,West Bengal,0.000,0.000
2013-14,March,MOP,West Bengal,"36,050.000","24,236.500"
2013-14,March,NPK,West Bengal,"57,100.000","55,614.980"
2013-14,March,SSP,West Bengal,"85,600.000","7,907.650"
2013-14,March,TSP,West Bengal,0.000,"7,377.550"
2013-14,March,UREA,West Bengal,"1,85,000.000","32,232.058"
